date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:52:45	204580/204580	---M--	200	added ('OK')	application/octet-stream	etag:%2261ebb2ec-31f24%22	https://demo.themefisher.com/constra/plugins/fontawesome/webfonts/fa-solid-900.ttf	D:/Repo/muthufire%20website%20templates/muthufire1.github.io/Template1/demo.themefisher.com/constra/plugins/fontawesome/webfonts/fa-solid-900.ttf	(from https://demo.themefisher.com/constra/plugins/fontawesome/css/all.min.css)
14:52:45	4178/4178	---M--	200	added ('OK')	image/gif	etag:%2261ebb2ec-1052%22	https://demo.themefisher.com/constra/plugins/slick/ajax-loader.gif	D:/Repo/muthufire%20website%20templates/muthufire1.github.io/Template1/demo.themefisher.com/constra/plugins/slick/ajax-loader.gif	(from https://demo.themefisher.com/constra/plugins/slick/slick-theme.css)
14:52:46	2048/2048	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261ebb2ec-800%22	https://demo.themefisher.com/constra/plugins/slick/fonts/slick.eot	D:/Repo/muthufire%20website%20templates/muthufire1.github.io/Template1/demo.themefisher.com/constra/plugins/slick/fonts/slick.eot	(from https://demo.themefisher.com/constra/plugins/slick/slick-theme.css)
14:52:46	910710/910710	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261ebb2ec-de576%22	https://demo.themefisher.com/constra/plugins/fontawesome/webfonts/fa-solid-900.svg	D:/Repo/muthufire%20website%20templates/muthufire1.github.io/Template1/demo.themefisher.com/constra/plugins/fontawesome/webfonts/fa-solid-900.svg	(from https://demo.themefisher.com/constra/plugins/fontawesome/css/all.min.css)
14:52:46	2048/2048	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261ebb2ec-800%22	https://demo.themefisher.com/constra/plugins/slick/fonts/slick.eot?	D:/Repo/muthufire%20website%20templates/muthufire1.github.io/Template1/demo.themefisher.com/constra/plugins/slick/fonts/slickd41d.eot	(from https://demo.themefisher.com/constra/plugins/slick/slick-theme.css)
14:52:46	1380/1380	---M--	200	added ('OK')	application/font-woff	etag:%2261ebb2ec-564%22	https://demo.themefisher.com/constra/plugins/slick/fonts/slick.woff	D:/Repo/muthufire%20website%20templates/muthufire1.github.io/Template1/demo.themefisher.com/constra/plugins/slick/fonts/slick.woff	(from https://demo.themefisher.com/constra/plugins/slick/slick-theme.css)
14:52:46	1892/1892	---M--	200	added ('OK')	application/octet-stream	etag:%2261ebb2ec-764%22	https://demo.themefisher.com/constra/plugins/slick/fonts/slick.ttf	D:/Repo/muthufire%20website%20templates/muthufire1.github.io/Template1/demo.themefisher.com/constra/plugins/slick/fonts/slick.ttf	(from https://demo.themefisher.com/constra/plugins/slick/slick-theme.css)
14:52:47	2152/2152	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261ebb2ec-868%22	https://demo.themefisher.com/constra/plugins/slick/fonts/slick.svg	D:/Repo/muthufire%20website%20templates/muthufire1.github.io/Template1/demo.themefisher.com/constra/plugins/slick/fonts/slick.svg	(from https://demo.themefisher.com/constra/plugins/slick/slick-theme.css)
14:52:47	150/150	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Jul%202022%2009:22:49%20GMT	https://demo.themefisher.com/constra/plugins/images/loading.gif	D:/Repo/muthufire%20website%20templates/muthufire1.github.io/Template1/demo.themefisher.com/constra/plugins/images/loading.gif	(from https://demo.themefisher.com/constra/plugins/colorbox/colorbox.css)
14:52:47	2721/2721	---M--	200	added ('OK')	image/png	etag:%2261ebb2ec-aa1%22	https://demo.themefisher.com/constra/plugins/colorbox/controls.png	D:/Repo/muthufire%20website%20templates/muthufire1.github.io/Template1/demo.themefisher.com/constra/plugins/colorbox/controls.png	(from https://demo.themefisher.com/constra/plugins/colorbox/colorbox.css)
14:52:47	150/150	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Jul%202022%2009:22:50%20GMT	https://demo.themefisher.com/constra/images/preload.gif	D:/Repo/muthufire%20website%20templates/muthufire1.github.io/Template1/demo.themefisher.com/constra/images/preload.gif	(from https://demo.themefisher.com/constra/css/style.css)
14:52:48	43694/43694	---M--	200	added ('OK')	image/png	etag:%2261ebb2ec-aaae%22	https://demo.themefisher.com/constra/images/crossword.png	D:/Repo/muthufire%20website%20templates/muthufire1.github.io/Template1/demo.themefisher.com/constra/images/crossword.png	(from https://demo.themefisher.com/constra/css/style.css)
14:52:48	150/150	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Jul%202022%2009:22:50%20GMT	https://demo.themefisher.com/constra/images/parallax2.jpg	D:/Repo/muthufire%20website%20templates/muthufire1.github.io/Template1/demo.themefisher.com/constra/images/parallax2.jpg	(from https://demo.themefisher.com/constra/css/style.css)
14:52:49	81497/81497	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2ec-13e59%22	https://demo.themefisher.com/constra/images/banner/banner1.jpg	D:/Repo/muthufire%20website%20templates/muthufire1.github.io/Template1/demo.themefisher.com/constra/images/banner/banner1.jpg	(from https://demo.themefisher.com/constra/contact.html)
14:52:50	118471/118471	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2ec-1cec7%22	https://demo.themefisher.com/constra/images/slider-main/bg4.jpg	D:/Repo/muthufire%20website%20templates/muthufire1.github.io/Template1/demo.themefisher.com/constra/images/slider-main/bg4.jpg	(from https://demo.themefisher.com/constra/index-2.html)
14:52:50	52678/52678	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2ec-cdc6%22	https://demo.themefisher.com/constra/images/slider-main/bg5.jpg	D:/Repo/muthufire%20website%20templates/muthufire1.github.io/Template1/demo.themefisher.com/constra/images/slider-main/bg5.jpg	(from https://demo.themefisher.com/constra/index-2.html)
14:52:50	62962/62962	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2ec-f5f2%22	https://demo.themefisher.com/constra/images/services/service1.jpg	D:/Repo/muthufire%20website%20templates/muthufire1.github.io/Template1/demo.themefisher.com/constra/images/services/service1.jpg	(from https://demo.themefisher.com/constra/index-2.html)
14:52:51	51013/51013	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2ec-c745%22	https://demo.themefisher.com/constra/images/services/service2.jpg	D:/Repo/muthufire%20website%20templates/muthufire1.github.io/Template1/demo.themefisher.com/constra/images/services/service2.jpg	(from https://demo.themefisher.com/constra/index-2.html)
14:52:51	30799/30799	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2ec-784f%22	https://demo.themefisher.com/constra/images/services/service3.jpg	D:/Repo/muthufire%20website%20templates/muthufire1.github.io/Template1/demo.themefisher.com/constra/images/services/service3.jpg	(from https://demo.themefisher.com/constra/index-2.html)
14:52:51	36452/36452	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2ec-8e64%22	https://demo.themefisher.com/constra/images/slider-pages/slide-page1.jpg	D:/Repo/muthufire%20website%20templates/muthufire1.github.io/Template1/demo.themefisher.com/constra/images/slider-pages/slide-page1.jpg	(from https://demo.themefisher.com/constra/about.html)
14:52:51	15175/15175	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2ec-3b47%22	https://demo.themefisher.com/constra/images/slider-pages/slide-page2.jpg	D:/Repo/muthufire%20website%20templates/muthufire1.github.io/Template1/demo.themefisher.com/constra/images/slider-pages/slide-page2.jpg	(from https://demo.themefisher.com/constra/about.html)
14:52:51	29022/29022	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2ec-715e%22	https://demo.themefisher.com/constra/images/slider-pages/slide-page3.jpg	D:/Repo/muthufire%20website%20templates/muthufire1.github.io/Template1/demo.themefisher.com/constra/images/slider-pages/slide-page3.jpg	(from https://demo.themefisher.com/constra/about.html)
14:52:52	38100/38100	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2ec-94d4%22	https://demo.themefisher.com/constra/images/team/team1.jpg	D:/Repo/muthufire%20website%20templates/muthufire1.github.io/Template1/demo.themefisher.com/constra/images/team/team1.jpg	(from https://demo.themefisher.com/constra/about.html)
14:52:52	41604/41604	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2ec-a284%22	https://demo.themefisher.com/constra/images/team/team2.jpg	D:/Repo/muthufire%20website%20templates/muthufire1.github.io/Template1/demo.themefisher.com/constra/images/team/team2.jpg	(from https://demo.themefisher.com/constra/about.html)
14:52:53	34117/34117	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2ec-8545%22	https://demo.themefisher.com/constra/images/team/team3.jpg	D:/Repo/muthufire%20website%20templates/muthufire1.github.io/Template1/demo.themefisher.com/constra/images/team/team3.jpg	(from https://demo.themefisher.com/constra/about.html)
14:52:53	30065/30065	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2ec-7571%22	https://demo.themefisher.com/constra/images/team/team4.jpg	D:/Repo/muthufire%20website%20templates/muthufire1.github.io/Template1/demo.themefisher.com/constra/images/team/team4.jpg	(from https://demo.themefisher.com/constra/about.html)
14:52:53	39697/39697	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2ec-9b11%22	https://demo.themefisher.com/constra/images/team/team5.jpg	D:/Repo/muthufire%20website%20templates/muthufire1.github.io/Template1/demo.themefisher.com/constra/images/team/team5.jpg	(from https://demo.themefisher.com/constra/about.html)
14:52:53	39042/39042	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2ec-9882%22	https://demo.themefisher.com/constra/images/team/team6.jpg	D:/Repo/muthufire%20website%20templates/muthufire1.github.io/Template1/demo.themefisher.com/constra/images/team/team6.jpg	(from https://demo.themefisher.com/constra/about.html)
14:52:54	41650/41650	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2ec-a2b2%22	https://demo.themefisher.com/constra/images/services/service4.jpg	D:/Repo/muthufire%20website%20templates/muthufire1.github.io/Template1/demo.themefisher.com/constra/images/services/service4.jpg	(from https://demo.themefisher.com/constra/services.html)
14:52:54	62798/62798	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2ec-f54e%22	https://demo.themefisher.com/constra/images/services/service5.jpg	D:/Repo/muthufire%20website%20templates/muthufire1.github.io/Template1/demo.themefisher.com/constra/images/services/service5.jpg	(from https://demo.themefisher.com/constra/services.html)
14:52:54	59813/59813	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2ec-e9a5%22	https://demo.themefisher.com/constra/images/services/service6.jpg	D:/Repo/muthufire%20website%20templates/muthufire1.github.io/Template1/demo.themefisher.com/constra/images/services/service6.jpg	(from https://demo.themefisher.com/constra/services.html)
14:52:54	7317/7317	---M--	200	added ('OK')	image/png	etag:%2261ebb2ec-1c95%22	https://demo.themefisher.com/constra/images/news/avator1.png	D:/Repo/muthufire%20website%20templates/muthufire1.github.io/Template1/demo.themefisher.com/constra/images/news/avator1.png	(from https://demo.themefisher.com/constra/news-single.html)
14:52:55	6876/6876	---M--	200	added ('OK')	image/png	etag:%2261ebb2ec-1adc%22	https://demo.themefisher.com/constra/images/news/avator2.png	D:/Repo/muthufire%20website%20templates/muthufire1.github.io/Template1/demo.themefisher.com/constra/images/news/avator2.png	(from https://demo.themefisher.com/constra/news-single.html)
14:52:55	7653/7653	---M--	200	added ('OK')	image/png	etag:%2261ebb2ec-1de5%22	https://demo.themefisher.com/constra/images/news/avator3.png	D:/Repo/muthufire%20website%20templates/muthufire1.github.io/Template1/demo.themefisher.com/constra/images/news/avator3.png	(from https://demo.themefisher.com/constra/news-single.html)
